Name,Strength,Vision,Outcome
15,3.60941,1.39059,1
2,0.538577,4.46142,0
3,2.68679,2.31321,0
4,2.69577,2.30423,0
5,1.68422,3.31578,0
6,3.92125,1.07875,0
7,0.274978,4.72502,0
8,2.29,2.71,0
9,1.87483,3.12517,0
10,4.89131,0.108685,0
11,2.87086,2.12914,0
12,4.19853,0.801466,0
13,1.08866,3.91134,0
14,0.985167,4.01483,0
16,2.40475,2.59525,0
17,1.57375,3.42625,0
18,0.978074,4.02193,0
19,4.93963,0.0603711,0
20,3.19592,1.80408,0
21,2.28221,2.71779,0
22,2.30496,2.62392,0
23,0.969272,3.90726,0
24,2.32645,2.56741,0
25,2.27145,2.55781,0
4,2.33244,2.66756,1
5,0.955555,4.04445,1
19,3.61704,1.38296,1
2,4.80694,0.193064,0
3,1.66963,3.33037,0
6,0.404901,4.5951,0
7,0.275792,4.72421,0
8,1.74786,3.25214,0
9,4.27009,0.729914,0
10,3.23471,1.76529,0
11,3.7667,1.2333,0
12,1.97084,3.02916,0
13,2.01274,2.98726,0
14,2.0315,2.9685,0
15,4.53125,0.468752,0
16,0.24143,4.75857,0
17,4.50628,0.493717,0
18,1.93327,3.06673,0
20,3.67889,1.32111,0
21,4.30973,0.690267,0
22,1.6799,3.25566,0
23,1.91222,2.99431,0
24,1.87613,2.97502,0
6,1.94925,3.05075,1
20,1.98377,3.01623,1
2,4.11006,0.889937,0
3,3.19621,1.80379,0
4,4.50816,0.491842,0
5,0.278187,4.72181,0
7,2.83186,2.16814,0
8,1.28097,3.71903,0
9,4.24919,0.750809,0
10,1.65715,3.34285,0
11,4.77212,0.227877,0
12,2.35873,2.64127,0
13,0.55102,4.44898,0
14,3.23608,1.76392,0
15,0.612415,4.38758,0
16,0.744382,4.25562,0
17,0.165429,4.83457,0
18,0.608616,4.39138,0
19,0.037742,4.96226,0
21,1.64283,3.35717,0
12,2.72309,2.27691,1
20,2.67069,2.32931,1
19,3.9212,1.0788,1
2,0.904414,4.09559,0
3,4.70748,0.292524,0
4,4.1846,0.815397,0
5,2.08524,2.91476,0
6,0.975046,4.02495,0
7,0.388643,4.61136,0
8,0.788345,4.21166,0
9,1.70686,3.29314,0
10,2.57868,2.42132,0
11,3.23733,1.76267,0
13,4.08347,0.91653,0
14,4.38072,0.619283,0
15,1.66918,3.33082,0
16,1.23067,3.76933,0
17,0.73887,4.26113,0
18,4.26014,0.739864,0
21,1.45368,3.54632,0
22,0.760238,4.21493,0
23,2.60144,2.30535,0
24,2.60042,2.31506,0
25,2.56839,2.32144,0
26,2.63723,2.32947,0
27,2.51832,2.3327,0
28,2.64323,2.25818,0
29,2.58292,2.31576,0
30,2.58387,2.2122,0
31,2.64442,2.23702,0
32,2.6181,2.19335,0
33,2.62793,2.2408,0
34,2.61401,2.18946,0
35,2.64332,2.20298,0
36,2.65511,2.22674,0
37,2.68576,2.16375,0
24,3.73363,1.21136,1
20,3.42305,1.57695,1
6,2.51529,2.48471,1
2,0.197431,4.80257,0
3,3.72969,1.27031,0
4,1.35863,3.64137,0
5,1.39322,3.60678,0
7,2.93992,2.06008,0
8,0.301064,4.69894,0
9,4.18252,0.817477,0
10,3.49068,1.50932,0
11,4.21543,0.784566,0
12,0.608411,4.39159,0
13,2.60183,2.39817,0
14,0.550019,4.44998,0
15,2.74833,2.25167,0
16,1.69877,3.30123,0
17,3.85414,1.14586,0
18,2.93249,2.06751,0
19,0.284702,4.7153,0
21,3.77912,1.22088,0
22,2.58113,2.29868,0
23,3.72017,1.23116,0
25,3.54147,1.34258,0
26,3.53139,1.32056,0
27,3.52769,1.35252,0
28,3.48931,1.32936,0
29,3.52583,1.38472,0
30,3.499,1.38857,0
19,1.86546,3.13454,1
6,2.09177,2.90823,1
2,3.07467,1.92533,0
3,0.765079,4.23492,0
4,2.87017,2.12983,0
5,1.80962,3.19038,0
7,3.08466,1.91534,0
8,3.82067,1.17933,0
9,1.54918,3.45082,0
10,3.71999,1.28001,0
11,2.1121,2.8879,0
12,4.18515,0.81485,0
13,0.652725,4.34728,0
14,3.9895,1.0105,0
15,0.885543,4.11446,0
16,0.599285,4.40071,0
17,0.584491,4.41551,0
18,1.32761,3.67239,0
20,0.496031,4.50397,0
21,0.61297,4.38703,0
22,3.00461,1.88037,0
2,2.36194,2.63806,0
3,4.77186,0.228135,0
4,2.52977,2.47023,0
5,1.10861,3.89139,0
6,3.60908,1.39092,0
7,3.11771,1.88229,0
8,0.818863,4.18114,0
9,1.49153,3.50847,0
10,4.60907,0.390929,0
11,3.06654,1.93346,0
12,2.02311,2.97689,0
13,1.64207,3.35793,0
14,2.62055,2.37945,0
15,4.39875,0.601252,0
16,1.02981,3.97019,0
17,1.13884,3.86116,0
18,2.40995,2.59005,0
19,3.17851,1.82149,0
20,3.65317,1.34683,0
21,2.81771,2.18229,0
22,2.50447,2.43345,0
23,2.65127,2.22428,0
24,2.67771,2.13714,0
10,3.06116,1.93884,1
8,2.8391,2.1609,1
2,1.66214,3.33786,0
3,3.79848,1.20152,0
4,2.22517,2.77483,0
5,0.424025,4.57597,0
6,0.15874,4.84126,0
7,0.698772,4.30123,0
9,3.9853,1.0147,0
11,4.05247,0.94753,0
12,4.94071,0.0592865,0
13,0.212624,4.78738,0
14,1.29919,3.70081,0
15,0.532158,4.46784,0
16,4.06367,0.936328,0
17,1.76803,3.23197,0
18,3.66923,1.33077,0
19,4.6223,0.377704,0
20,1.93039,3.06961,0
21,0.276808,4.72319,0
19,3.33482,1.66518,1
2,0.938037,4.06196,0
3,0.2825,4.7175,0
4,4.35879,0.641212,0
5,4.7066,0.293397,0
6,4.14163,0.858375,0
7,3.19776,1.80224,0
8,2.31271,2.68729,0
9,1.37665,3.62335,0
10,3.90591,1.0941,0
11,4.96911,0.0308861,0
12,0.204639,4.79536,0
13,1.14429,3.85571,0
14,2.37134,2.62866,0
15,1.43989,3.56011,0
16,4.41865,0.581352,0
17,4.73038,0.26962,0
18,4.60393,0.396069,0
20,2.4447,2.5553,0
21,4.77815,0.221855,0
14,1.10239,3.89761,1
7,3.28418,1.71581,1
2,2.74607,2.25393,0
3,1.82443,3.17557,0
4,1.55833,3.44167,0
5,4.03545,0.964546,0
6,0.711299,4.2887,0
8,1.85492,3.14508,0
9,1.39584,3.60416,0
10,4.86602,0.133976,0
11,0.989582,4.01042,0
12,3.1537,1.8463,0
13,4.72827,0.271727,0
15,0.111373,4.88863,0
16,4.97615,0.0238485,0
17,2.93661,2.06339,0
18,0.90865,4.09135,0
19,4.82043,0.179575,0
20,0.831836,4.16816,0
21,4.79143,0.208571,0
3,3.33256,1.66744,1
16,2.90217,2.09783,1
2,2.02998,2.97002,0
4,1.22173,3.77827,0
5,0.829422,4.17058,0
6,2.23203,2.76797,0
7,3.32097,1.67903,0
8,1.34631,3.65369,0
9,3.84473,1.15527,0
10,3.25783,1.74217,0
11,1.9356,3.0644,0
12,1.0026,3.9974,0
13,0.717806,4.28219,0
14,4.72414,0.275856,0
15,3.6413,1.3587,0
17,3.48239,1.51761,0
18,2.01472,2.98528,0
19,1.12142,3.87858,0
20,1.48403,3.51597,0
21,2.02758,2.97242,0
22,3.25204,1.61372,0
23,3.24534,1.70084,0
24,3.26497,1.62821,0
21,1.80946,3.19054,1
19,2.50874,2.49126,1
16,3.38943,1.61057,1
2,1.32568,3.67432,0
3,4.84035,0.159651,0
4,3.39526,1.60474,0
5,0.138166,4.86183,0
6,3.75208,1.24792,0
7,0.874909,4.12509,0
8,3.35535,1.64465,0
9,3.79358,1.20642,0
10,1.67705,3.32295,0
11,0.401686,4.59831,0
12,1.35419,3.64581,0
13,1.74917,3.25083,0
14,0.867443,4.13256,0
15,2.18047,2.81953,0
17,4.04996,0.950036,0
18,0.643115,4.35688,0
20,4.65708,0.34292,0
17,2.08314,2.91686,1
2,0.607205,4.3928,0
3,3.84355,1.15645,0
4,3.04628,1.95372,0
5,1.92976,3.07024,0
6,0.263835,4.73616,0
7,0.895386,4.10461,0
8,0.344082,4.65592,0
9,3.7271,1.2729,0
10,0.0481295,4.95187,0
11,3.84396,1.15604,0
12,1.67806,3.32194,0
13,2.71326,2.28674,0
14,4.48264,0.517364,0
15,3.1713,1.8287,0
16,1.28521,3.71479,0
18,1.69037,3.30963,0
19,3.77477,1.22523,0
20,2.78502,2.21498,0
21,3.96013,1.03987,0
22,3.7181,1.20077,0
23,1.64538,3.21672,0
24,3.6396,1.15595,0
25,3.81921,1.07015,0
26,3.78488,1.07866,0
27,3.73216,1.02999,0
13,3.76534,1.23466,1
14,3.17253,1.82747,1
17,0.226969,4.77303,1
2,2.40743,2.59257,0
3,0.371285,4.62872,0
4,2.73233,2.26767,0
5,3.74693,1.25307,0
6,1.81279,3.18721,0
7,3.46398,1.53602,0
8,4.86858,0.131421,0
9,1.21655,3.78345,0
10,3.48454,1.51546,0
11,4.83742,0.162576,0
12,2.08509,2.91491,0
15,1.78425,3.21575,0
16,1.79904,3.20096,0
18,0.414623,4.58538,0
19,2.69936,2.30064,0
20,1.07838,3.92162,0
21,1.36395,3.63605,0
16,2.22001,2.77999,1
19,1.49997,3.50003,1
2,4.19361,0.806393,0
3,1.86647,3.13353,0
4,4.88505,0.114954,0
5,3.04313,1.95687,0
6,3.31303,1.68697,0
7,3.48951,1.51049,0
8,1.86054,3.13946,0
9,3.63471,1.36529,0
10,1.86563,3.13437,0
11,0.77935,4.22065,0
12,4.88995,0.110048,0
13,4.7462,0.253799,0
14,1.78044,3.21956,0
15,2.75359,2.24641,0
17,0.741217,4.25878,0
18,1.44055,3.55945,0
20,4.16968,0.830323,0
21,0.998182,4.00182,0
22,3.51297,1.40165,0
23,1.75176,3.07787,0
24,1.8274,3.04123,0
25,1.86136,3.10923,0
26,1.79022,3.0836,0
27,1.78217,3.03913,0
19,2.85898,2.14102,1
4,2.06027,2.93973,1
14,2.95522,2.04478,1
2,0.985834,4.01417,0
3,0.892663,4.10734,0
5,4.85056,0.149438,0
6,4.85918,0.140815,0
7,1.04147,3.95853,0
8,3.87354,1.12646,0
9,1.11866,3.88134,0
10,2.77743,2.22257,0
11,1.75954,3.24046,0
12,0.286293,4.71371,0
13,3.26312,1.73688,0
15,1.34667,3.65333,0
16,0.18513,4.81487,0
17,3.86766,1.13234,0
18,2.62961,2.37039,0
20,2.44208,2.55792,0
21,0.8425,4.1575,0
22,0.929651,4.00315,0
23,1.02944,3.83309,0
24,1.00721,3.97924,0
25,0.960082,3.89091,0
26,2.77942,2.13596,0
27,2.80285,2.08444,0
28,2.78269,2.09963,0
29,2.77053,2.05852,0
30,2.75238,2.10795,0
31,2.74314,2.03639,0
32,2.82098,2.0868,0
33,2.83055,2.08566,0
34,2.81969,2.0882,0
15,2.46283,2.53717,1
10,3.73308,1.26692,1
2,0.297751,4.70225,0
3,2.42202,2.57798,0
4,1.75191,3.24809,0
5,1.6834,3.3166,0
6,1.40915,3.59085,0
7,1.1209,3.8791,0
8,3.4182,1.5818,0
9,3.60866,1.39134,0
11,2.77791,2.22209,0
12,0.694214,4.30579,0
13,1.84712,3.15288,0
14,1.67463,3.32537,0
16,0.749193,4.25081,0
17,2.045,2.955,0
18,1.36338,3.63662,0
19,1.85909,3.14091,0
20,3.27189,1.72811,0
21,0.769313,4.23069,0
22,3.57252,1.25039,0
23,1.69997,3.22342,0
24,1.63685,3.24351,0
25,1.92985,2.97017,0
26,1.59895,3.21994,0
27,1.86225,3.00283,0
28,1.89515,3.01578,0
29,1.88082,2.97798,0
30,1.89477,2.99354,0
31,1.93504,2.96242,0
6,2.9273,2.0727,1
9,3.55421,1.44579,1
19,3.13461,1.86539,1
2,2.07781,2.92219,0
3,1.42811,3.57189,0
4,1.41276,3.58724,0
5,0.972093,4.02791,0
7,1.15339,3.84661,0
8,2.9025,2.0975,0
10,4.61783,0.382171,0
11,3.71459,1.28541,0
12,1.03858,3.96142,0
13,0.32548,4.67452,0
14,2.78424,2.21576,0
15,0.986217,4.01378,0
16,3.65808,1.34192,0
17,0.0751603,4.92484,0
18,2.45948,2.54052,0
20,1.40413,3.59587,0
21,2.98962,2.01038,0
22,1.39432,3.54289,0
23,2.80047,2.0559,0
24,2.77344,2.13253,0
25,2.79018,2.14211,0
21,2.5848,2.4152,1
8,1.91127,3.08873,1
2,3.1604,1.8396,0
3,4.45439,0.545612,0
4,0.758506,4.24149,0
5,4.57972,0.420283,0
6,3.48355,1.51645,0
7,1.2549,3.7451,0
9,0.974364,4.02564,0
10,1.44199,3.55801,0
11,0.640889,4.35911,0
12,1.77071,3.22929,0
13,4.86254,0.137463,0
14,2.57304,2.42696,0
15,0.598873,4.40113,0
16,2.09183,2.90817,0
17,1.22737,3.77263,0
18,4.75253,0.247474,0
19,0.85018,4.14982,0
20,2.79128,2.20872,0
14,1.29161,3.70839,1
2,4.97034,0.0296604,0
3,0.985852,4.01415,0
4,2.95059,2.04941,0
5,1.41017,3.58983,0
6,2.53691,2.46309,0
7,1.33393,3.66607,0
8,3.9534,1.0466,0
9,3.4694,1.5306,0
10,2.39574,2.60426,0
11,4.15711,0.842895,0
12,2.18555,2.81445,0
13,3.44236,1.55764,0
15,4.22388,0.776121,0
16,0.148485,4.85151,0
17,1.90661,3.09339,0
18,0.996705,4.00329,0
19,4.83872,0.161284,0
20,1.12781,3.87219,0
21,0.0225606,4.97744,0
22,1.30533,3.59702,0
10,0.754284,4.24572,1
17,2.41396,2.58604,1
13,1.89096,3.10904,1
2,1.74949,3.25051,0
3,4.98179,0.0182123,0
4,2.59359,2.40641,0
5,3.19825,1.80175,0
6,1.53741,3.46259,0
7,1.34431,3.65569,0
8,3.43654,1.56346,0
9,3.38605,1.61395,0
11,2.59012,2.40988,0
12,4.98484,0.0151551,0
14,4.89128,0.108723,0
15,0.179856,4.82014,0
16,0.525,4.475,0
18,1.99573,3.00427,0
19,1.08023,3.91977,0
20,4.21358,0.78642,0
21,4.60796,0.392036,0
22,3.32437,1.53122,0
20,2.48847,2.51153,1
2,3.55462,1.44538,0
3,4.00508,0.994915,0
4,4.78494,0.215064,0
5,0.0204624,4.97954,0
6,0.580558,4.41944,0
7,3.92221,1.07779,0
8,2.96531,2.03469,0
9,3.36877,1.63123,0
10,4.20557,0.794432,0
11,3.58566,1.41434,0
12,2.8854,2.1146,0
13,0.465204,4.5348,0
14,3.57904,1.42096,0
15,1.28886,3.71114,0
16,3.56989,1.43011,0
17,3.0489,1.9511,0
18,3.22245,1.77755,0
19,2.54584,2.45416,0
21,4.52667,0.47333,0
19,1.22212,3.77788,1
2,0.320376,4.67962,0
3,0.494698,4.5053,0
4,1.93067,3.06933,0
5,4.28822,0.711782,0
6,4.57603,0.423974,0
7,1.43293,3.56707,0
8,2.4192,2.5808,0
9,3.28311,1.71689,0
10,0.0587459,4.94125,0
11,4.47855,0.521451,0
12,0.686769,4.31323,0
13,1.39745,3.60255,0
14,4.62615,0.373849,0
15,2.25278,2.74722,0
16,3.91116,1.08884,0
17,3.49062,1.50938,0
18,1.7358,3.2642,0
20,2.99645,2.00355,0
21,1.63098,3.36902,0
22,1.6471,3.27554,0
19,2.61062,2.38938,1
11,2.9672,2.0328,1
2,2.11956,2.88044,0
3,4.51089,0.489114,0
4,4.09784,0.90216,0
5,1.10452,3.89548,0
6,3.60522,1.39478,0
7,3.97822,1.02178,0
8,1.942,3.058,0
9,3.24062,1.75938,0
10,0.967547,4.03245,0
12,1.0445,3.9555,0
13,2.41819,2.58181,0
14,0.803807,4.19619,0
15,3.29263,1.70737,0
16,4.39083,0.609166,0
17,4.10737,0.892632,0
18,0.355519,4.64448,0
20,1.23596,3.76404,0
21,1.39031,3.60969,0
22,1.94787,2.86931,0
23,0.984994,3.9681,0
24,0.978769,3.84834,0
25,1.03731,3.84519,0
21,3.86176,1.13824,1
7,1.55876,3.44124,1
2,3.92931,1.07069,0
3,1.04996,3.95004,0
4,1.29214,3.70786,0
5,0.43599,4.56401,0
6,0.169466,4.83053,0
8,1.48759,3.51241,0
9,3.25056,1.74944,0
10,4.42169,0.578311,0
11,3.9913,1.0087,0
12,1.47892,3.52108,0
13,0.997043,4.00296,0
14,2.03755,2.96245,0
15,4.44226,0.557741,0
16,4.94541,0.05459,0
17,4.81312,0.186884,0
18,1.62926,3.37074,0
19,1.59717,3.40283,0
20,2.11576,2.88424,0
22,1.53486,3.38852,0
9,3.22825,1.77175,1
20,0.350401,4.6496,1
15,3.035,1.965,1
2,3.22199,1.77801,0
3,2.5706,2.4294,0
4,0.973191,4.02681,0
5,2.24199,2.75801,0
6,1.70929,3.29071,0
7,1.61952,3.38048,0
8,0.995933,4.00407,0
10,2.84569,2.15431,0
11,4.96185,0.038145,0
12,1.87067,3.12933,0
13,4.52949,0.470511,0
14,3.19559,1.80441,0
16,2.92847,2.07153,0
17,0.413376,4.58662,0
18,0.325994,4.67401,0
19,0.474229,4.52577,0
21,3.72683,1.27317,0
22,0.913304,4.01339,0
23,1.77882,3.16995,0
24,3.18502,1.74663,0
25,3.18581,1.78566,0
26,3.16277,1.70325,0
27,3.18155,1.74791,0
28,3.18714,1.71301,0
19,2.98087,2.01913,1
17,1.43525,3.56475,1
18,2.42537,2.57463,1
2,4.27871,0.721286,0
3,3.07086,1.92914,0
4,0.278209,4.72179,0
5,3.31472,1.68528,0
6,4.72645,0.273545,0
7,1.66339,3.33661,0
8,4.95721,0.0427864,0
9,0.589635,4.41036,0
10,4.58926,0.410737,0
11,1.82268,3.17732,0
12,2.5147,2.4853,0
13,1.45503,3.54497,0
14,2.89276,2.10724,0
15,2.51644,2.48356,0
16,1.20916,3.79084,0
20,4.04933,0.950666,0
21,3.03909,1.96091,0
22,1.68588,3.17421,0
23,1.37444,3.50486,0
24,2.98116,1.95864,0
19,1.92852,3.07148,1
21,2.86951,2.13049,1
20,2.29333,2.70667,1
16,1.73587,3.26413,1
2,3.58386,1.41614,0
3,4.58717,0.412829,0
4,4.95818,0.0418195,0
5,0.137276,4.86272,0
6,1.25749,3.74251,0
7,4.2275,0.772496,0
8,4.48607,0.513931,0
9,3.05265,1.94735,0
10,3.02462,1.97538,0
11,2.81668,2.18332,0
12,2.88476,2.11524,0
13,2.51178,2.48822,0
14,4.07473,0.925273,0
15,3.58029,1.41971,0
17,4.55556,0.44444,0
18,3.58777,1.41223,0
12,3.1815,1.8185,1
17,2.53332,2.46668,1
20,2.84116,2.15884,1
2,0.358905,4.64109,0
3,3.57899,1.42101,0
4,4.60303,0.396966,0
5,4.41853,0.581473,0
6,0.253746,4.74625,0
7,1.73969,3.26031,0
8,1.45858,3.54142,0
9,2.96549,2.03451,0
10,3.88399,1.11601,0
11,1.23402,3.76598,0
13,3.4586,1.5414,0
14,0.152362,4.84764,0
15,2.03593,2.96407,0
16,2.10529,2.89471,0
18,4.58966,0.410344,0
19,0.65351,4.34649,0
21,4.96153,0.0384687,0
22,2.98188,1.82831,0
23,3.02964,1.87488,0
24,2.98883,1.83612,0
25,2.98793,1.92468,0
18,3.25715,1.74285,1
15,0.607391,4.39261,1
9,2.93313,2.06687,1
2,2.1523,2.8477,0
3,0.0956899,4.90431,0
4,4.27952,0.720482,0
5,1.22543,3.77457,0
6,4.28709,0.712906,0
7,4.29525,0.704754,0
8,3.46758,1.53242,0
10,4.80249,0.197508,0
11,4.70412,0.29588,0
12,1.05834,3.94166,0
13,4.48579,0.514211,0
14,3.80726,1.19274,0
16,2.58401,2.41599,0
17,3.12524,1.87476,0
19,4.52779,0.472213,0
20,3.55842,1.44158,0
21,4.78787,0.212132,0
14,2.46906,2.53094,1
8,0.477524,4.52248,1
2,3.9458,1.0542,0
3,4.11792,0.882083,0
4,3.96313,1.03687,0
5,3.03255,1.96745,0
6,3.32946,1.67054,0
7,4.35937,0.640632,0
9,2.9148,2.0852,0
10,3.2308,1.7692,0
11,3.17709,1.82291,0
12,1.45619,3.54381,0
13,3.02367,1.97633,0
15,1.70922,3.29078,0
16,3.0739,1.9261,0
17,3.73148,1.26852,0
18,4.4671,0.532904,0
19,0.913459,4.08654,0
20,4.30265,0.697349,0
21,4.67165,0.328346,0
22,4.12734,0.786335,0
23,3.00642,1.91068,0
24,3.04833,1.88767,0
3,2.16844,2.83156,1
20,3.40388,1.59612,1
7,1.98638,3.01362,1
2,0.0583683,4.94163,0
4,0.823988,4.17601,0
5,4.18444,0.815556,0
6,3.91556,1.08444,0
8,2.04986,2.95014,0
9,0.371701,4.6283,0
10,0.0979469,4.90205,0
11,2.69236,2.30764,0
12,4.73416,0.265842,0
13,2.63198,2.36802,0
14,4.87954,0.120458,0
15,1.38094,3.61906,0
16,4.12298,0.877017,0
17,0.0465969,4.9534,0
18,1.8401,3.1599,0
19,3.81091,1.18909,0
21,4.38151,0.618487,0
22,2.06379,2.90706,0
23,1.99856,2.82818,0
24,2.0049,2.87411,0
25,2.0147,2.85011,0
2,4.33131,0.66869,0
3,1.15747,3.84253,0
4,0.47748,4.52252,0
5,3.46084,1.53916,0
6,0.410513,4.58949,0
7,2.00972,2.99028,0
8,1.51361,3.48639,0
9,0.286485,4.71351,0
10,0.970606,4.02939,0
11,3.59585,1.40415,0
12,2.53864,2.46136,0
13,3.59302,1.40698,0
14,3.43729,1.56271,0
15,2.3536,2.6464,0
16,4.50518,0.494815,0
17,0.498224,4.50178,0
18,0.37262,4.62738,0
19,0.0432237,4.95678,0
20,3.92056,1.07944,0
21,4.02272,0.977276,0
22,2.41635,2.45721,0
4,2.64156,2.35844,1
28,3.90314,1.02743,1
5,2.7606,2.2394,1
2,3.61934,1.38066,0
3,0.166227,4.83377,0
6,4.43134,0.568661,0
7,2.04859,2.95141,0
8,1.01274,3.98726,0
9,0.23475,4.76525,0
10,4.36699,0.633014,0
11,2.05174,2.94826,0
12,0.38613,4.61387,0
13,4.59119,0.408807,0
14,2.071,2.929,0
15,0.881537,4.11846,0
16,2.44606,2.55394,0
17,3.55771,1.44229,0
18,3.97689,1.02311,0
19,3.86813,1.13187,0
20,2.08747,2.91253,0
21,1.25901,3.74098,0
22,3.85016,0.980621,0
23,1.96209,2.86049,0
24,1.98195,2.86963,0
25,3.82372,1.01222,0
26,2.00576,2.91282,0
27,1.96315,2.85644,0
29,3.85923,0.998573,0
6,3.47171,1.52829,1
18,2.64675,2.35325,1
2,0.416291,4.58371,0
3,4.18906,0.810941,0
4,2.31602,2.68398,0
5,2.07401,2.92599,0
7,2.10166,2.89834,0
8,3.03265,1.96735,0
9,0.209808,4.79019,0
10,2.7832,2.2168,0
11,0.538944,4.46106,0
12,3.26995,1.73005,0
13,0.617723,4.38228,0
14,0.751325,4.24867,0
15,1.95836,3.04164,0
16,0.428325,4.57167,0
17,1.68565,3.31435,0
19,0.254387,4.74561,0
20,2.85352,2.14648,0
21,1.08338,3.91662,0
22,3.36883,1.55927,0
23,2.69307,2.17277,0
24,2.86488,2.02142,0
25,3.34859,1.58271,0
26,2.74768,2.21056,0
27,3.38655,1.52023,0
28,2.90305,1.98917,0
29,3.42273,1.50184,0
30,3.29247,1.54831,0
31,3.43484,1.49091,0
32,3.32078,1.46412,0
33,3.3656,1.48128,0
34,3.3552,1.46476,0
35,3.38846,1.41711,0
17,2.27113,2.72887,1
3,0.70123,4.29877,1
2,2.21229,2.78771,0
4,1.98923,3.01077,0
5,1.38411,3.61589,0
6,2.4976,2.5024,0
7,4.65453,0.345466,0
8,2.54492,2.45508,0
9,2.66602,2.33398,0
10,3.7005,1.2995,0
11,1.51134,3.48866,0
12,3.63031,1.36969,0
13,4.1464,0.853604,0
14,1.90566,3.09434,0
15,3.00732,1.99268,0
16,0.912653,4.08735,0
18,1.28515,3.71485,0
19,4.13981,0.860188,0
20,3.55395,1.44605,0
21,0.874291,4.12571,0
22,2.55059,2.41348,0
23,2.60416,2.3585,0
24,2.21588,2.70877,0
25,2.19222,2.69005,0
26,2.21848,2.73895,0
27,2.14627,2.70325,0
28,2.16462,2.70649,0
21,2.98603,2.01397,1
2,1.48441,3.51559,0
3,2.19494,2.80506,0
4,4.13586,0.864141,0
5,0.661391,4.33861,0
6,3.99745,1.00255,0
7,2.16781,2.83219,0
8,4.51251,0.487489,0
9,0.0848213,4.91518,0
10,4.55942,0.44058,0
11,2.42323,2.57677,0
12,1.43604,3.56396,0
13,2.58998,2.41002,0
14,2.97822,2.02178,0
15,1.47556,3.52444,0
16,3.77441,1.22559,0
17,0.245808,4.75419,0
18,4.80345,0.19655,0
19,0.350754,4.64925,0
20,1.60325,3.39675,0
2,3.29336,1.70664,1
7,2.25107,2.74893,1
15,2.62346,2.37654,1
20,2.46164,2.53836,1
10,3.01706,1.98294,1
3,1.23112,3.76888,0
4,3.83203,1.16797,0
5,4.99086,0.00914373,0
6,0.558351,4.44165,0
8,1.55423,3.44577,0
9,2.59127,2.40873,0
11,3.4407,1.5593,0
12,1.8674,3.1326,0
13,1.17274,3.82726,0
14,1.70154,3.29846,0
16,1.83241,3.16759,0
17,0.936192,4.06381,0
18,3.57804,1.42196,0
19,4.3386,0.661396,0
21,0.462485,4.53752,0
22,2.29379,2.59223,0
23,2.26682,2.60084,0
24,2.33771,2.5699,0
25,2.31909,2.5678,0
26,2.46815,2.43017,0
27,2.28386,2.55266,0
8,3.59197,1.40803,1
12,2.29486,2.70514,1
2,2.59896,2.40104,0
3,2.76759,2.23241,0
4,1.02277,3.97723,0
5,4.31654,0.683457,0
6,2.11911,2.88089,0
7,2.32608,2.67392,0
9,0.0963703,4.90363,0
10,3.9627,1.0373,0
11,4.45432,0.54568,0
13,4.73866,0.261338,0
14,2.92148,2.07852,0
15,3.76285,1.23715,0
16,4.86763,0.132366,0
17,4.12389,0.876113,0
18,4.83641,0.16359,0
19,3.29673,1.70327,0
20,3.3178,1.6822,0
21,0.410572,4.58943,0
22,2.63493,2.28581,0
23,2.80463,2.09152,0
24,4.77817,0.152058,0
6,3.5792,1.4208,1
11,2.82267,2.17733,1
17,1.98633,3.01367,1
20,3.694,1.306,1
2,4.362,0.638002,0
3,4.23369,0.766309,0
4,3.15082,1.84918,0
5,1.07841,3.92159,0
7,2.31663,2.68337,0
8,3.03344,1.96656,0
9,4.95939,0.0406067,0
10,4.79346,0.206545,0
12,2.52425,2.47575,0
13,0.64619,4.35381,0
14,1.42319,3.57681,0
15,2.12889,2.87111,0
16,0.180838,4.81916,0
18,3.22054,1.77946,0
19,1.93823,3.06177,0
21,2.34902,2.65098,0
22,1.96997,2.89621,0
23,2.36954,2.49181,0
24,1.95238,2.83636,0
25,2.00111,2.91095,0
26,1.87224,2.84265,0
27,2.35102,2.39307,0
28,2.03461,2.79454,0
29,2.19546,2.67069,0
30,2.0022,2.84464,0
31,2.10739,2.74087,0
32,1.89579,2.90933,0
33,2.06197,2.69875,0
34,2.06779,2.6919,0
18,1.92257,3.07743,1
19,0.848818,4.15118,1
2,1.16237,3.83763,0
3,0.763159,4.23684,0
4,0.330145,4.66985,0
5,2.89722,2.10278,0
6,2.62897,2.37103,0
7,4.87606,0.123944,0
8,0.0617797,4.93822,0
9,4.94753,0.0524692,0
10,3.21816,1.78184,0
11,3.82294,1.17706,0
12,0.425963,4.57404,0
13,1.6844,3.3156,0
14,0.12351,4.87649,0
15,0.729849,4.27015,0
16,3.17971,1.82029,0
17,0.144407,4.85559,0
20,4.50474,0.495263,0
21,2.21598,2.78402,0
22,2.69288,2.13995,0
14,2.39301,2.60699,1
20,0.847411,4.15259,1
2,4.73913,0.26087,0
3,1.28257,3.71743,0
4,4.6627,0.337302,0
5,3.99739,1.00261,0
6,3.17411,1.82589,0
7,2.45948,2.54052,0
8,1.56075,3.43925,0
9,2.35001,2.64999,0
10,2.518,2.482,0
11,3.23579,1.76421,0
12,1.13056,3.86944,0
13,3.6893,1.3107,0
15,0.300536,4.69946,0
16,4.07148,0.928525,0
17,1.26775,3.73225,0
18,4.15306,0.846938,0
